2024-06-10 14:53:10,132 INFO    StreamThr :19571 [internal.py:wandb_internal():86] W&B internal server running at pid: 19571, started at: 2024-06-10 14:53:10.131573
2024-06-10 14:53:11,062 INFO    SenderThread:19571 [sender.py:send_request_defer():608] handle sender defer: 3
2024-06-10 14:53:11,062 INFO    SenderThread:19571 [sender.py:transition_state():612] send defer: 4
2024-06-10 14:53:11,062 DEBUG   HandlerThread:19571 [handler.py:handle_request():144] handle_request: defer
2024-06-10 14:53:11,062 INFO    HandlerThread:19571 [handler.py:handle_request_defer():170] handle defer: 4
2024-06-10 14:53:11,062 DEBUG   SenderThread:19571 [sender.py:send_request():406] send_request: defer
2024-06-10 14:53:11,062 INFO    SenderThread:19571 [sender.py:send_request_defer():608] handle sender defer: 4
2024-06-10 14:53:11,062 INFO    SenderThread:19571 [sender.py:transition_state():612] send defer: 5
2024-06-10 14:53:11,062 DEBUG   HandlerThread:19571 [handler.py:handle_request():144] handle_request: defer
2024-06-10 14:53:11,062 INFO    HandlerThread:19571 [handler.py:handle_request_defer():170] handle defer: 5
2024-06-10 14:53:11,062 DEBUG   SenderThread:19571 [sender.py:send():379] send: summary
2024-06-10 14:53:11,063 INFO    SenderThread:19571 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2024-06-10 14:53:11,063 DEBUG   SenderThread:19571 [sender.py:send_request():406] send_request: defer
2024-06-10 14:53:11,063 INFO    SenderThread:19571 [sender.py:send_request_defer():608] handle sender defer: 5
2024-06-10 14:53:11,063 INFO    SenderThread:19571 [sender.py:transition_state():612] send defer: 6
2024-06-10 14:53:11,063 DEBUG   HandlerThread:19571 [handler.py:handle_request():144] handle_request: defer
2024-06-10 14:53:11,063 INFO    HandlerThread:19571 [handler.py:handle_request_defer():170] handle defer: 6
2024-06-10 14:53:11,063 DEBUG   SenderThread:19571 [sender.py:send_request():406] send_request: defer
2024-06-10 14:53:11,063 INFO    SenderThread:19571 [sender.py:send_request_defer():608] handle sender defer: 6
2024-06-10 14:53:11,065 DEBUG   HandlerThread:19571 [handler.py:handle_request():144] handle_request: status_report
2024-06-10 14:53:11,166 INFO    SenderThread:19571 [sender.py:transition_state():612] send defer: 7
2024-06-10 14:53:11,166 DEBUG   HandlerThread:19571 [handler.py:handle_request():144] handle_request: defer
2024-06-10 14:53:11,166 INFO    HandlerThread:19571 [handler.py:handle_request_defer():170] handle defer: 7
2024-06-10 14:53:11,167 DEBUG   SenderThread:19571 [sender.py:send_request():406] send_request: defer
2024-06-10 14:53:11,167 INFO    SenderThread:19571 [sender.py:send_request_defer():608] handle sender defer: 7
2024-06-10 14:53:11,167 INFO    SenderThread:19571 [sender.py:transition_state():612] send defer: 8
2024-06-10 14:53:11,167 DEBUG   HandlerThread:19571 [handler.py:handle_request():144] handle_request: defer
2024-06-10 14:53:11,167 INFO    HandlerThread:19571 [handler.py:handle_request_defer():170] handle defer: 8
2024-06-10 14:53:11,167 DEBUG   SenderThread:19571 [sender.py:send_request():406] send_request: defer
2024-06-10 14:53:11,167 INFO    SenderThread:19571 [sender.py:send_request_defer():608] handle sender defer: 8
2024-06-10 14:53:11,167 INFO    SenderThread:19571 [job_builder.py:build():281] Attempting to build job artifact
2024-06-10 14:53:11,167 INFO    SenderThread:19571 [job_builder.py:_get_source_type():393] is repo sourced job
2024-06-10 14:53:11,169 INFO    SenderThread:19571 [job_builder.py:build():369] adding wandb-job metadata file
2024-06-10 14:53:11,170 INFO    SenderThread:19571 [sender.py:transition_state():612] send defer: 9
2024-06-10 14:53:11,171 DEBUG   HandlerThread:19571 [handler.py:handle_request():144] handle_request: defer
2024-06-10 14:53:11,171 DEBUG   SenderThread:19571 [sender.py:send():379] send: artifact
2024-06-10 14:53:11,171 INFO    HandlerThread:19571 [handler.py:handle_request_defer():170] handle defer: 9
2024-06-10 14:53:11,396 INFO    Thread-12 :19571 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/starfarmer2/Desktop/Jasper/Coding Files/CSPlus/ICL-Experiments/wandb/run-20240610_145310-tlyeayvp/files/config.yaml
2024-06-10 14:53:11,397 INFO    Thread-12 :19571 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/starfarmer2/Desktop/Jasper/Coding Files/CSPlus/ICL-Experiments/wandb/run-20240610_145310-tlyeayvp/files/requirements.txt
2024-06-10 14:53:11,397 INFO    Thread-12 :19571 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/starfarmer2/Desktop/Jasper/Coding Files/CSPlus/ICL-Experiments/wandb/run-20240610_145310-tlyeayvp/files/wandb-summary.json
2024-06-10 14:53:11,397 INFO    Thread-12 :19571 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/starfarmer2/Desktop/Jasper/Coding Files/CSPlus/ICL-Experiments/wandb/run-20240610_145310-tlyeayvp/files/wandb-metadata.json
2024-06-10 14:53:11,543 INFO    SenderThread:19571 [sender.py:send_artifact():1453] sent artifact job-git_github.com_ricohasgithub_ICL-Experiments.git_train_resnet.py - {'id': 'QXJ0aWZhY3Q6ODY2NzYxNzA5', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE4NDQzNzc0OQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODY2NzYxNzA5', 'versionIndex': 0}}}
2024-06-10 14:53:11,544 DEBUG   SenderThread:19571 [sender.py:send_request():406] send_request: defer
2024-06-10 14:53:11,544 INFO    SenderThread:19571 [sender.py:send_request_defer():608] handle sender defer: 9
2024-06-10 14:53:11,544 INFO    SenderThread:19571 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-10 14:53:11,579 DEBUG   HandlerThread:19571 [handler.py:handle_request():144] handle_request: poll_exit
2024-06-10 14:53:12,401 INFO    SenderThread:19571 [dir_watcher.py:finish():388] scan: /Users/starfarmer2/Desktop/Jasper/Coding Files/CSPlus/ICL-Experiments/wandb/run-20240610_145310-tlyeayvp/files
2024-06-10 14:53:12,401 INFO    SenderThread:19571 [dir_watcher.py:finish():402] scan save: /Users/starfarmer2/Desktop/Jasper/Coding Files/CSPlus/ICL-Experiments/wandb/run-20240610_145310-tlyeayvp/files/requirements.txt requirements.txt
2024-06-10 14:53:12,401 INFO    SenderThread:19571 [dir_watcher.py:finish():402] scan save: /Users/starfarmer2/Desktop/Jasper/Coding Files/CSPlus/ICL-Experiments/wandb/run-20240610_145310-tlyeayvp/files/config.yaml config.yaml
2024-06-10 14:53:12,402 INFO    SenderThread:19571 [dir_watcher.py:finish():402] scan save: /Users/starfarmer2/Desktop/Jasper/Coding Files/CSPlus/ICL-Experiments/wandb/run-20240610_145310-tlyeayvp/files/wandb-summary.json wandb-summary.json
2024-06-10 14:53:12,404 INFO    SenderThread:19571 [dir_watcher.py:finish():402] scan save: /Users/starfarmer2/Desktop/Jasper/Coding Files/CSPlus/ICL-Experiments/wandb/run-20240610_145310-tlyeayvp/files/wandb-metadata.json wandb-metadata.json
2024-06-10 14:53:12,404 INFO    SenderThread:19571 [sender.py:transition_state():612] send defer: 10
2024-06-10 14:53:12,404 DEBUG   SenderThread:19571 [sender.py:send_request():406] send_request: poll_exit
2024-06-10 14:53:12,404 DEBUG   HandlerThread:19571 [handler.py:handle_request():144] handle_request: defer
2024-06-10 14:53:12,404 INFO    HandlerThread:19571 [handler.py:handle_request_defer():170] handle defer: 10
2024-06-10 14:53:12,405 DEBUG   SenderThread:19571 [sender.py:send_request():406] send_request: defer
2024-06-10 14:53:12,405 INFO    SenderThread:19571 [sender.py:send_request_defer():608] handle sender defer: 10
2024-06-10 14:53:12,405 INFO    SenderThread:19571 [file_pusher.py:finish():175] shutting down file pusher
2024-06-10 14:53:12,583 DEBUG   HandlerThread:19571 [handler.py:handle_request():144] handle_request: poll_exit
2024-06-10 14:53:12,584 DEBUG   SenderThread:19571 [sender.py:send_request():406] send_request: poll_exit
2024-06-10 14:53:12,605 INFO    wandb-upload_1:19571 [upload_job.py:push():131] Uploaded file /Users/starfarmer2/Desktop/Jasper/Coding Files/CSPlus/ICL-Experiments/wandb/run-20240610_145310-tlyeayvp/files/config.yaml
2024-06-10 14:53:12,679 INFO    wandb-upload_0:19571 [upload_job.py:push():131] Uploaded file /Users/starfarmer2/Desktop/Jasper/Coding Files/CSPlus/ICL-Experiments/wandb/run-20240610_145310-tlyeayvp/files/requirements.txt
2024-06-10 14:53:12,730 INFO    wandb-upload_2:19571 [upload_job.py:push():131] Uploaded file /Users/starfarmer2/Desktop/Jasper/Coding Files/CSPlus/ICL-Experiments/wandb/run-20240610_145310-tlyeayvp/files/wandb-summary.json
2024-06-10 14:53:12,935 INFO    Thread-11 :19571 [sender.py:transition_state():612] send defer: 11
2024-06-10 14:53:12,935 DEBUG   HandlerThread:19571 [handler.py:handle_request():144] handle_request: defer
2024-06-10 14:53:12,935 INFO    HandlerThread:19571 [handler.py:handle_request_defer():170] handle defer: 11
2024-06-10 14:53:12,936 DEBUG   SenderThread:19571 [sender.py:send_request():406] send_request: defer
2024-06-10 14:53:12,936 INFO    SenderThread:19571 [sender.py:send_request_defer():608] handle sender defer: 11
2024-06-10 14:53:12,936 INFO    SenderThread:19571 [file_pusher.py:join():181] waiting for file pusher
2024-06-10 14:53:12,936 INFO    SenderThread:19571 [sender.py:transition_state():612] send defer: 12
2024-06-10 14:53:12,936 DEBUG   HandlerThread:19571 [handler.py:handle_request():144] handle_request: defer
2024-06-10 14:53:12,936 INFO    HandlerThread:19571 [handler.py:handle_request_defer():170] handle defer: 12
2024-06-10 14:53:12,936 DEBUG   SenderThread:19571 [sender.py:send_request():406] send_request: defer
2024-06-10 14:53:12,936 INFO    SenderThread:19571 [sender.py:send_request_defer():608] handle sender defer: 12
2024-06-10 14:53:12,936 INFO    SenderThread:19571 [file_stream.py:finish():594] file stream finish called
2024-06-10 14:53:12,994 INFO    SenderThread:19571 [file_stream.py:finish():598] file stream finish is done
2024-06-10 14:53:12,994 INFO    SenderThread:19571 [sender.py:transition_state():612] send defer: 13
2024-06-10 14:53:12,994 DEBUG   HandlerThread:19571 [handler.py:handle_request():144] handle_request: defer
2024-06-10 14:53:12,994 INFO    HandlerThread:19571 [handler.py:handle_request_defer():170] handle defer: 13
2024-06-10 14:53:12,994 DEBUG   SenderThread:19571 [sender.py:send_request():406] send_request: defer
2024-06-10 14:53:12,994 INFO    SenderThread:19571 [sender.py:send_request_defer():608] handle sender defer: 13
2024-06-10 14:53:12,995 INFO    SenderThread:19571 [sender.py:transition_state():612] send defer: 14
2024-06-10 14:53:12,995 DEBUG   HandlerThread:19571 [handler.py:handle_request():144] handle_request: defer
2024-06-10 14:53:12,995 INFO    HandlerThread:19571 [handler.py:handle_request_defer():170] handle defer: 14
2024-06-10 14:53:12,995 DEBUG   SenderThread:19571 [sender.py:send():379] send: final
2024-06-10 14:53:12,995 DEBUG   SenderThread:19571 [sender.py:send():379] send: footer
2024-06-10 14:53:12,995 DEBUG   SenderThread:19571 [sender.py:send_request():406] send_request: defer
2024-06-10 14:53:12,995 INFO    SenderThread:19571 [sender.py:send_request_defer():608] handle sender defer: 14
2024-06-10 14:53:12,996 DEBUG   HandlerThread:19571 [handler.py:handle_request():144] handle_request: poll_exit
2024-06-10 14:53:12,996 DEBUG   SenderThread:19571 [sender.py:send_request():406] send_request: poll_exit
2024-06-10 14:53:12,996 DEBUG   HandlerThread:19571 [handler.py:handle_request():144] handle_request: poll_exit
2024-06-10 14:53:12,996 DEBUG   SenderThread:19571 [sender.py:send_request():406] send_request: poll_exit
2024-06-10 14:53:12,997 DEBUG   HandlerThread:19571 [handler.py:handle_request():144] handle_request: server_info
2024-06-10 14:53:12,997 DEBUG   SenderThread:19571 [sender.py:send_request():406] send_request: server_info
2024-06-10 14:53:12,999 DEBUG   HandlerThread:19571 [handler.py:handle_request():144] handle_request: get_summary
2024-06-10 14:53:12,999 DEBUG   HandlerThread:19571 [handler.py:handle_request():144] handle_request: sampled_history
2024-06-10 14:53:12,999 DEBUG   HandlerThread:19571 [handler.py:handle_request():144] handle_request: internal_messages
2024-06-10 14:53:12,999 DEBUG   HandlerThread:19571 [handler.py:handle_request():144] handle_request: job_info
2024-06-10 14:53:13,049 DEBUG   SenderThread:19571 [sender.py:send_request():406] send_request: job_info
2024-06-10 14:53:13,049 INFO    MainThread:19571 [wandb_run.py:_footer_history_summary_info():3557] rendering history
2024-06-10 14:53:13,050 INFO    MainThread:19571 [wandb_run.py:_footer_history_summary_info():3589] rendering summary
2024-06-10 14:53:13,050 INFO    MainThread:19571 [wandb_run.py:_footer_sync_info():3516] logging synced files
2024-06-10 14:53:13,050 DEBUG   HandlerThread:19571 [handler.py:handle_request():144] handle_request: shutdown
2024-06-10 14:53:13,050 INFO    HandlerThread:19571 [handler.py:finish():840] shutting down handler
2024-06-10 14:53:14,005 INFO    WriterThread:19571 [datastore.py:close():294] close: /Users/starfarmer2/Desktop/Jasper/Coding Files/CSPlus/ICL-Experiments/wandb/run-20240610_145310-tlyeayvp/run-tlyeayvp.wandb
2024-06-10 14:53:14,055 INFO    SenderThread:19571 [sender.py:finish():1531] shutting down sender
2024-06-10 14:53:14,055 INFO    SenderThread:19571 [file_pusher.py:finish():175] shutting down file pusher
2024-06-10 14:53:14,056 INFO    SenderThread:19571 [file_pusher.py:join():181] waiting for file pusher
